WT_1_1 WT_2_2 WT_3_3 WT_4_4 WT_5_5 WT_6_6 WT_7_7
XLOC_013986 0 0 0 0 0 0 0
XLOC_013987 5.64133 7.3278 15.1274 17.5182 17.5485 20.2401 22.7158
XLOC_013988 0.838252 0.781722 0.591735 0.802078 1.14905 1.1515 1.11444
XLOC_013989 0.00894409 0 0 0 0 0 0
XLOC_013990 307.544 241.308 178.664 134.105 127.005 153.828 169.141
XLOC_013991 2.09652 3.01182 0.925626 0.274052 0.0512553 0 0
XLOC_013992 168.724 167.664 156.901 127.241 126.727 151.033 107.032
XLOC_013993 0 0 0 0 0 0 0
XLOC_013994 0 0 0 0 0 0 0
XLOC_013995 4.30807 4.84761 8.58346 7.04275 4.74196 4.08977 3.34212
XLOC_013996 6.02112 4.19303 3.59501 3.72634 1.87765 0.272786 1.49602
XLOC_013997 2.77622 0.926747 0.242937 0.155934 0.0370163 0 0
XLOC_013998 0.35696 0.792199 0.574197 1.79306 2.66158 4.49366 9.89044
XLOC_013999 9.00664 8.42184 70.4495 261.918 715.485 2222.64 2140.34
XLOC_014000 17.0456 12.5081 6.36081 5.70382 5.21111 7.39486 6.55097
XLOC_014001 0.104885 0.114953 0.168815 0.193593 0.359554 0.67516 0.678055
XLOC_014002 0.430307 0.315911 0.432755 0.0759434 0.0851386 0 0.0416576
XLOC_014003 0.0461939 0.0401995 0.527676 0.95223 1.40026 8.32846 1.67882
XLOC_014004 1595.94 931.224 691.803 727.579 624.485 251.811 226.016
XLOC_014005 36.3063 34.9486 15.249 10.138 7.20117 3.61576 1.5518
XLOC_014006 1.17789 0.771973 0.087456 0.179558 0.0403117 0 0
XLOC_014007 10.3566 12.9884 31.0174 27.2504 20.9298 12.1699 7.46939
XLOC_014008 72.5021 44.9644 27.4398 21.5999 16.959 18.3351 23.2368
XLOC_014009 6.66693 4.18798 0.804767 0.348752 0.301966 0.216164 0
XLOC_014010 18.4546 13.3228 11.6844 11.8516 13.3677 19.8932 18.5719
XLOC_014011 0 0 0 0 0 0 0
XLOC_014012 0 0 0 0 0 0 0.181212
XLOC_014013 0 0 0 0 0 0 0
XLOC_014014 0 0 0 0 0 0 0
XLOC_014015 0 0 0 0 0 0 0
XLOC_014016 0 0 0 0 0 0 0
XLOC_014017 0 0.00232295 0 0 0 0 0
XLOC_014018 14.5879 15.4683 18.437 23.9281 24.8347 32.3818 28.1623
XLOC_014019 0 0 0 0 0 0 0
XLOC_014020 145.779 107.389 66.6848 52.3155 50.2738 56.8934 66.7472
XLOC_014021 0 0 0 0 0 0 0
XLOC_014022 0 0 0 0.0167082 0.0335432 0.0676259 0
XLOC_014023 0.602983 0.727925 1.16874 2.12501 3.70777 20.4641 25.2844
XLOC_014024 0.00435612 0 0.0350928 1.08654 0.0360482 0 0
XLOC_014025 1.00542 1.12358 1.47117 1.61896 2.07278 2.19108 2.06646
XLOC_014026 0.610828 0.412132 0.247207 0.43517 0.612868 0.786593 1.59922
XLOC_014027 0.0116732 0 0.0261658 0 0.0159184 0.0140499 0
XLOC_014028 8.23032 7.50951 8.89038 10.5327 11.1185 16.8154 26.4914
XLOC_014029 0 0 0 0 0 0 0
XLOC_014030 12.7856 14.3796 11.8918 11.2739 9.39858 7.85837 8.27015
XLOC_014031 7.31062 5.84401 3.0913 1.71581 1.3394 1.02405 0.940016
XLOC_014032 10.1011 8.87141 4.95966 4.47887 3.66798 1.33027 0.659161
XLOC_014033 438.457 467.544 246.119 111.305 84.4029 34.6034 24.4906
XLOC_014034 2.32715 2.96604 4.85609 6.04022 6.20959 2.22332 0.136798
XLOC_014035 6.41041 5.49695 3.80705 3.61215 3.00684 3.54098 3.56601
XLOC_014036 6.66076 9.65568 38.2098 60.9863 58.7372 36.8685 6.91413
XLOC_014037 1.13018 0.0889191 0 0.0675223 0 0 0
XLOC_014038 6.78197 8.25516 10.2615 10.5322 8.30971 5.55789 4.93387
XLOC_014039 51.7154 60.0423 82.9826 93.5407 101.345 149.833 116.939
XLOC_014040 0 0 0 0 0 0 0
XLOC_014041 124.306 79.486 40.5573 24.4279 20.7908 18.2533 20.9449
XLOC_014042 0.125034 0.115813 0.0263173 0 0 0 0
XLOC_014043 5.34221 5.5273 9.53557 10.6847 9.49102 10.6535 11.3579
XLOC_014044 8.84222 8.87574 8.00728 7.99705 8.01964 7.27167 7.45061
XLOC_014045 3.55647 4.85904 9.43246 13.3271 11.2713 10.8544 10.134
XLOC_014046 0.0181833 0.0229701 0 0.0268443 0 0.00771445 0
XLOC_014047 1.04318 4.38027 51.719 122.279 183.4 363.887 590.648
XLOC_014048 4.65933 4.79422 5.96698 7.15845 7.36852 9.91965 12.0914
XLOC_014049 0 0 0 0 0 0 0
XLOC_014050 0 0 0 0.0509415 0 0 0
XLOC_014051 12.6528 15.7335 25.0746 18.2056 15.9196 17.8507 18.2554
XLOC_014052 8.09366 9.22135 14.8741 16.0031 15.1585 10.9902 6.79892
XLOC_014053 45.7026 33.9633 17.6372 17.4841 18.5606 30.5688 39.0182
XLOC_014054 9.02692 12.7819 13.3845 9.05222 3.9584 0.532356 0.152703
XLOC_014055 17.2865 16.7583 7.84844 6.91165 6.37969 5.38637 8.07307
XLOC_014056 13.9073 7.95512 3.82498 1.23449 0.347027 0.0806848 0
XLOC_014057 0.15139 0.35353 3.1463 6.03491 8.04118 6.16677 3.42732
XLOC_014058 19.7666 15.1454 1.48329 0.136195 0.0152031 0 0.0245567
XLOC_014059 16.3095 15.1666 9.55737 9.30649 6.34898 4.50988 1.27071
XLOC_014060 0 0 0 0 0 0 0
XLOC_014061 33.3882 25.4231 16.4331 15.8999 18.0402 25.1008 22.2729
XLOC_014062 1.77507 1.84593 2.54141 3.84578 5.5856 8.65392 6.02539
XLOC_014063 18.7503 12.1211 2.72532 2.93569 3.75626 5.70988 9.00734
XLOC_014064 44.1642 42.8765 31.7574 12.5327 6.65166 3.40918 3.39832
XLOC_014065 14.646 8.52618 12.0036 9.47684 11.6231 6.0527 24.3188
XLOC_014066 5.69652 6.62039 10.8296 12.7471 11.6921 14.151 18.0889
XLOC_014067 9.36861 8.23818 9.34131 13.5877 14.6607 13.8051 11.9307
XLOC_014068 0 0 0 0 0 0 0
XLOC_014069 188.181 132.093 84.2571 65.6669 60.8176 47.2529 47.3425
XLOC_014070 21.5182 20.0147 18.5691 19.2558 18.6179 25.1423 21.3962
XLOC_014071 0 0 0.0929121 0.0850821 0.0313817 0.101308 0
XLOC_014072 13.958 10.809 5.70993 6.93456 8.03569 20.5282 20.1196
XLOC_014073 0 0 0 0 0 0 0
XLOC_014074 17.837 22.486 30.3148 22.5687 13.6413 4.44928 0.939719
XLOC_014075 9.74671 11.0966 13.4801 16.8254 19.6005 30.121 33.3616
XLOC_014076 38.2328 29.8109 16.8507 11.661 9.4196 6.53897 5.67187
XLOC_014077 35.2656 31.1753 39.5461 48.8933 46.2466 39.9868 22.7171
XLOC_014078 9.78978 10.1251 9.30308 9.08846 9.39344 9.39295 9.68997
XLOC_014079 0.0163243 0 0.0145542 0.123006 0.141245 0.139023 0
XLOC_014080 0.282118 0.145539 0.268289 0.607587 0.463731 0.0710877 0
XLOC_014081 11.0166 12.3168 25.0607 28.9113 25.7725 20.9565 15.4115
XLOC_014082 46.1846 32.4471 18.4943 16.3952 14.5083 18.4273 29.2597
XLOC_014083 0.0215687 0 0 0 0 0 0
XLOC_014084 3.36806 3.94429 6.93338 8.48028 9.18593 7.42849 6.63444
XLOC_014085 8.83313 5.82985 3.42152 5.03996 5.71784 8.19415 11.3336
XLOC_014086 5.47115 1.00723 0.0162748 0.0374721 0 0 0
XLOC_014087 0.0810127 0.060078 0.0259241 0.0251867 0.133386 0 0
XLOC_014088 0.0104947 0.0137451 0 0 0 0 0
XLOC_014089 0 0 0 0 0 0 0
XLOC_014090 0.233818 0.352439 0.235148 0.30849 0.372403 0.527442 1.12772
XLOC_014091 75.4515 45.1175 5.43191 5.26577 4.86111 5.99082 7.17322
XLOC_014092 0.800406 0.987552 8.51008 65.7597 189.778 1225.74 3001.46
XLOC_014093 0 0 0 0 0 0 0.0653089
XLOC_014094 3.05764 3.73946 7.21318 8.20412 9.13989 9.26733 9.40321
XLOC_014095 7.00243 5.90188 5.46283 7.07551 8.82735 11.3245 14.9244
XLOC_014096 1.0678 1.06111 1.74566 3.45772 4.72686 6.26748 1.54021
XLOC_014097 13.2956 18.0977 34.0572 29.9966 20.7413 9.43353 5.81417
XLOC_014098 4.25425 4.40192 4.14417 3.49208 4.36141 5.02733 6.91027
XLOC_014099 0.0149326 0 0.0130679 0.0174546 0.0263061 0.173228 0.0280485
XLOC_014100 105.666 95.9517 100.225 83.5476 82.6444 106.747 132.016
XLOC_014101 0.245836 0.259451 0.204645 0.181773 0.241762 0.169571 0.483088
XLOC_014102 0 0 0 0 0 0 0
XLOC_014103 9.00024 10.9619 13.7086 15.2446 16.8585 18.8287 23.2809
XLOC_014104 0.874285 0.41118 0.240672 0.0603344 0.163674 0.405484 3.07645
XLOC_014105 0.0132127 0 0 0 0 0 0
XLOC_014106 52.3641 33.2881 16.3264 20.0104 24.6594 25.9948 25.1906
XLOC_014107 1.23396 6.63147 8.04807 2.33506 4.5083 26.26 12.0424
XLOC_014108 0.0564608 0.0877684 1.2533 2.9587 4.01512 8.25082 10.7235
XLOC_014109 5.57984 4.84164 5.99063 3.96592 4.04984 5.45336 8.34808
XLOC_014110 11.1858 11.1821 15.2134 16.8813 17.565 18.7468 21.7382
XLOC_014111 4.16129 3.70117 3.62571 5.56387 8.95412 15.9756 13.4062
XLOC_014112 0 0 0 0 0 0 0
XLOC_014113 14.9117 16.3981 20.7988 23.853 26.4521 31.3497 37.1534
XLOC_014114 5.23507 0.0233841 0 0 0.0303365 0 0
XLOC_014115 0.399033 0.458578 0.99685 1.30914 1.50392 2.08615 2.1772
XLOC_014116 4.38058 2.60951 1.49503 1.21744 0.727913 0.586337 0.252472
XLOC_014117 1.42295 1.45318 0.913407 0.888947 0.622396 0.225577 0.171434
XLOC_014118 3.8487 4.21744 6.28408 6.338 7.12029 9.91537 11.7193
XLOC_014119 0 0 0 0 0.0577898 0 0
XLOC_014120 0 0 0 0 0 0 0
XLOC_014121 0 0 0 0 0 0.0620875 0.272802
XLOC_014122 0.0565073 0 0 0 0 0 0
XLOC_014123 14.4467 12.3463 7.82056 6.77153 6.40261 7.5626 9.06518
XLOC_014124 21.0418 16.0178 13.9388 10.6694 10.3564 13.4562 18.6642
XLOC_014125 92.2538 62.8242 7.47865 4.26997 4.84585 6.73208 7.43062
XLOC_014126 0 0 0 0 0 0 0
XLOC_014127 33.1379 37.077 86.9052 160.848 102.26 31.1632 4.65705
XLOC_014128 44.7326 60.4102 60.4548 66.7851 30.8271 2.80593 0
XLOC_014129 0 0 348.951 0 0 0 0
XLOC_014130 0.482705 0.157332 0.126519 0.290572 0.028584 0 0
XLOC_014131 127.677 89.0552 87.0206 82.5788 75.4997 31.5418 31.1373
XLOC_014132 0 0 0 0 0 0 0
XLOC_014133 0.22429 0.422852 1.14276 1.31688 1.22038 2.3508 2.44485
XLOC_014134 0.0488433 0.017853 0.0196455 0 0.030667 0 0
XLOC_014135 0.0128162 0.00968155 0.0204018 0 0 0 0
XLOC_014136 0.274117 0.227964 0.0543343 0.0566315 0 0 0
XLOC_014137 0.048263 0.100465 0.0579345 0.251523 0.0231715 0 0
XLOC_014138 0 0 0 0 0 0 0
XLOC_014139 22.5298 24.601 23.8856 25.314 27.2327 25.2176 25.6567
XLOC_014140 12.095 9.27549 9.89369 12.6651 14.1137 10.2198 9.51045
XLOC_014141 0 0 0 0 0 0 0
XLOC_014142 18.5223 20.5057 11.7329 7.35832 5.25059 1.41534 0.449469
XLOC_014143 18.8077 14.7875 6.451 7.47513 9.67975 12.3867 18.3341
XLOC_014144 13.1137 15.3347 17.6302 9.83842 2.04551 0.0411786 0.025378
XLOC_014145 0.0206775 0.00764151 0 0 0 0 0.0109642
XLOC_014146 0.408939 0.350147 0.229394 0.267213 0.340406 0.357507 0.577462
XLOC_014147 3.59 3.39251 4.18364 4.75488 6.71109 10.661 14.2233
XLOC_014148 4.94706 4.93687 4.13189 5.21859 8.0177 8.38517 8.10776
XLOC_014149 6.92436 8.04817 12.7311 20.6119 30.1384 32.3435 19.5291
XLOC_014150 0 0.00540382 0 0 0 0 0
XLOC_014151 0 0 0 0 0 0 0
XLOC_014152 0.0106494 0.0768419 0 0 0 0 0
XLOC_014153 0.72176 1.99162 1.91456 2.71405 3.03824 2.22724 0.712529
XLOC_014154 120.188 72.914 33.7522 25.9511 21.8657 23.0019 25.1
XLOC_014155 8.12475 4.69481 0.29203 0.208141 0 0 0
XLOC_014156 0.126197 0.177002 0.316158 0.322296 0.19807 0.0333967 0.0205322
XLOC_014157 27.2981 22.6651 18.1692 14.347 13.655 11.3148 8.37671
XLOC_014158 0 0 0 0 0 0 0
XLOC_014159 85.5979 80.161 78.8292 73.3836 56.4015 9.72303 1.83283
XLOC_014160 10.6158 11.178 15.7731 16.8062 16.5218 20.1317 25.4723
XLOC_014161 53.802 50.0029 49.6058 46.7167 34.5259 14.3076 2.33389
XLOC_014162 0.30546 0.26591 0.571482 0.214975 0.0858578 0.0275099 0
XLOC_014163 36.6945 27.6058 19.5979 18.8476 18.4789 15.6129 7.66966
XLOC_014164 63.8826 57.7961 62.5112 77.1824 79.3784 100.684 79.2794
XLOC_014165 7.49856 6.06995 4.24436 3.98225 4.13524 3.67226 4.58384
XLOC_014166 0.498251 0.200214 0.0720933 0 0.0588074 0.031194 0.0577814
XLOC_014167 7.26059 5.20311 2.78422 3.35649 4.1619 5.49311 9.01653
XLOC_014168 73.1292 67.7949 14.5291 7.29623 4.96475 4.17484 3.26396
XLOC_014169 0.802293 11.8933 52.552 10.4771 1.1959 0.181786 0.0155597
XLOC_014170 17.5118 29.6247 38.3151 28.2176 21.3562 10.4799 4.96937
XLOC_014171 2.36577 2.61027 5.84067 6.75456 7.11407 5.53273 4.35952
XLOC_014172 73.7211 56.056 49.1183 34.8455 33.6615 38.1444 23.7017
XLOC_014173 0 0 0 0 0 0 0
XLOC_014174 11.2416 32.755 82.7756 72.1906 67.6227 56.7547 49.7548
XLOC_014175 42.5631 24.9752 7.87109 5.59298 5.38628 3.41614 2.45606
XLOC_014176 0.0697675 0.0707591 0.0346496 0.0905755 0.0982568 0.0641315 0.13622
XLOC_014177 25.2091 27.546 4.43606 0.998016 0.606061 2.0586 4.70868
XLOC_014178 50.2945 104.44 59.6998 11.0372 2.03977 0.418641 0.79506
XLOC_014179 0 0 0 0 0 0 0
XLOC_014180 9.91518 5.62974 31.2589 49.2452 60.3269 46.9572 19.0396
XLOC_014181 0.478865 0.780899 1.37419 0.809329 0.628847 0.616892 0.952579
XLOC_014182 0.0901565 0 0 0 0 0 0
XLOC_014183 0 0.0230491 0 0 0 0 0
XLOC_014184 0.579144 0.128105 0.662756 1.69156 0.259377 0 0
XLOC_014185 0.102497 0.0598159 0.0552456 0.0301468 0.0416773 0.00641187 0.00359012
XLOC_014186 2.76347 1.22457 0.565481 0.425497 0.519284 0.642441 1.39208
XLOC_014187 9.75483 11.4873 44.3546 96.1858 162.891 497.843 737.527
XLOC_014188 422.499 245.937 88.1727 77.6331 80.0254 87.8498 111.208
XLOC_014189 0.711317 0.658121 1.61956 2.76018 3.41752 3.96511 5.54527
XLOC_014190 0.00578109 0.0624421 0.244456 0.9328 1.88217 2.83901 0.347365
XLOC_014191 8.02635 11.7063 26.3501 61.5886 79.1301 58.1796 63.3515
XLOC_014192 0.0137318 0 0 0 0 0 0.0695783
XLOC_014193 0 0 0 0.0130615 0.0938356 0.607807 2.2459
XLOC_014194 1.17812 1.28617 1.60033 1.65003 1.57072 2.11136 9.70597
XLOC_014195 0.0620131 0.0165438 0.014655 0.298736 1.1531 6.1174 10.4808
XLOC_014196 10.9331 12.8215 24.7918 29.0268 24.1246 14.6745 8.49314
XLOC_014197 0.0110178 0.0282256 0 0 0 0 0
XLOC_014198 3.34803 2.28249 2.72049 1.07053 0.247015 0.0300796 0
XLOC_014199 9.43423 8.71425 3.34535 1.79329 1.56136 0.857545 1.07988
XLOC_014200 0 0 0 0 0 0 0
XLOC_014201 6.56631 6.82567 11.7102 13.6672 15.8804 21.7739 27.6383
XLOC_014202 5.8996 6.86661 4.02422 1.94458 1.19981 0.276329 0.187489
XLOC_014203 0.101158 0.151452 0.142723 0.0701343 0.0609321 0.170365 0.158825
XLOC_014204 0 0 0 0 0 0 0
XLOC_014205 7.23094 8.12951 15.6221 14.9591 10.732 2.74196 0.779363
XLOC_014206 0 0.404754 10.8902 14.4065 12.9129 26.614 19.0374
XLOC_014207 20.9677 24.2479 14.498 11.4153 10.0114 7.1997 6.86569
XLOC_014208 3.43362 4.25421 6.89922 6.8748 7.07715 5.03008 4.51361
XLOC_014209 7.57788 6.43775 7.21113 10.3868 11.7157 21.4677 25.4591
XLOC_014210 56.8795 67.6114 22.4529 11.3044 8.73229 5.51461 5.46872
XLOC_014211 0.12151 0.206777 3.76151 6.89317 7.91367 5.28841 1.26669
XLOC_014212 2.16502 3.70078 3.52584 5.08958 3.79193 0.691193 0.469917
XLOC_014213 45.6642 68.5426 70.9388 41.1781 19.5859 30.9071 155.428
XLOC_014214 141.597 96.8622 43.4873 55.6015 72.2321 114.906 135.776
XLOC_014215 48.118 53.0072 53.7177 38.363 34.889 27.6328 17.6713
XLOC_014216 10.1828 13.8109 21.2337 19.1354 18.4733 10.9389 4.59383
XLOC_014217 12.8983 8.05235 2.9396 5.55822 7.41433 16.5116 29.7052
XLOC_014218 16.3739 13.851 8.81503 8.70405 10.1376 11.118 11.5558
XLOC_014219 17.1214 19.1854 28.8928 38.0926 32.8704 31.0206 24.3149
XLOC_014220 21.9557 33.9812 42.7216 43.49 28.5633 12.7585 3.56892
XLOC_014221 0 0 0 0 0 0 0
XLOC_014222 16.6652 19.7739 28.9676 21.2249 12.2964 3.42032 1.93165
XLOC_014223 1.50922 1.11046 1.24148 1.5796 1.33861 0.219727 0.118535
XLOC_014224 15.9339 14.2769 18.929 26.9338 48.6671 155.034 191.082
XLOC_014225 282.253 266.815 75.3289 41.1615 37.0571 32.6159 29.9734
XLOC_014226 18.3696 23.2308 45.8409 91.3641 86.845 51.8059 30.3139
XLOC_014227 5.2221 8.64138 12.8168 10.459 8.08758 9.06086 7.83133
XLOC_014228 0 0 0 0 0 0 0
XLOC_014229 40.0366 49.2393 124.412 297.983 510.795 986.508 981.403
XLOC_014230 8.65414 8.63193 12.1382 12.7691 15.4057 28.7592 48.4405
XLOC_014231 0 0 0 0 0 0 0
XLOC_014232 2.12752 1.78766 1.31639 0.965281 1.04686 1.36933 1.15682
XLOC_014233 0 0 0 0 0 0 0
XLOC_014234 15.3065 10.3982 8.25587 9.47803 13.8408 31.132 46.1573
XLOC_014235 1.24903 0.901695 0.611378 0.753641 1.54896 9.10108 20.7828
XLOC_014236 18.8342 13.3667 14.1677 33.8627 59.5855 136.451 117.457
XLOC_014237 5.93202 6.14177 9.05454 9.64499 9.28868 8.34186 8.80498
XLOC_014238 2.67226 0.71593 1.04946 3.8268 2.0951 12.6507 23.6935
XLOC_014239 46.0719 53.8022 36.1688 49.6334 36.7821 34.9581 12.4675
XLOC_014240 0 0 0 0 0 0 0
XLOC_014241 8.12851 7.56678 9.3832 10.887 10.966 10.8143 7.14102
XLOC_014242 46.3386 38.4904 47.4215 44.9902 47.0701 42.9101 30.6447
XLOC_014243 4.46968 4.46522 5.37511 7.72927 8.82625 12.2542 8.27619
XLOC_014244 28.4209 47.9212 35.9165 11.6867 5.43255 0.743796 5.61343
XLOC_014245 0 0 0 0 0 0 0
XLOC_014246 0 0 0.120529 0.493123 0.127506 0.0501421 0.069959
XLOC_014247 1.16918 0.657262 0.664191 1.2619 0.322273 0.420712 0.188204
XLOC_014248 0.783289 0.730288 0.868971 0.772188 0.771028 0.904813 0.781303
XLOC_014249 0 0.238612 0.708753 0.673652 0.116052 0 0.0274085
XLOC_014250 0 0 0 0 0 0 0
XLOC_014251 0 0 0 0 0 0 0
XLOC_014252 1.66609 1.01235 0.330016 0.237798 0.221507 0.31529 0.0474646
XLOC_014253 0 0 0 0 0 0 0
XLOC_014254 13.6634 14.7118 2.32223 0.602543 0.160816 0.00879142 0.0584011
XLOC_014255 0 0 0.237084 0 0.253853 0.600159 1.92617
XLOC_014256 0 0 0 0 0 0 0
XLOC_014257 0.00638029 0 0 0 0 0 0
XLOC_014258 0.0209579 0.0230469 0.0200666 0 0.0563674 0.0336823 0.0133595
XLOC_014259 80.2814 60.6454 45.6666 47.7893 52.0542 60.6501 34.1565
XLOC_014260 0.186651 0.178098 0.8589 2.07042 1.7943 2.70544 1.2484
XLOC_014261 43.2518 48.6747 40.5992 16.8262 6.31607 2.32488 1.14406
XLOC_014262 160.567 202.681 159.621 92.9139 48.832 17.6308 5.7894
XLOC_014263 29.0765 32.3446 36.3904 30.3601 31.7143 21.7199 18.2981
XLOC_014264 0.612532 0.703125 0.430439 0.664921 0.985479 1.56466 0.934623
XLOC_014265 0.998099 1.14176 1.19604 0.817408 0.92691 0.250417 0
XLOC_014266 0.300072 0.223899 0.0814485 0.0203336 0.227572 0 0.0298152
XLOC_014267 17.4641 25.0104 83.551 119.413 129.333 142.721 135.143
XLOC_014268 0 0 0 0 0 0 0
XLOC_014269 105.463 174.891 254.494 168.242 59.0156 2.70097 0.095217
XLOC_014270 0 0.0126792 0 0.0163112 0 0 0
XLOC_014271 20.8206 21.426 15.3239 16.867 13.4826 13.7207 31.1784
XLOC_014272 0 0.0179323 0 0 0 0 0
XLOC_014273 2.46994 3.63033 3.83726 4.7273 3.93584 4.26774 2.72668
XLOC_014274 0 0 0 0 0 0 0
XLOC_014275 0.00979342 0.00440089 0.0207872 0.0317027 0.113591 0.0749338 0.175137
XLOC_014276 0.52055 0.335648 0.23953 0.34906 0.530358 0.8308 1.08484
XLOC_014277 6.35095 10.7846 27.9292 26.0665 26.0417 5.37067 0.473698
XLOC_014278 3.63701 2.8412 1.94213 1.78425 1.67243 1.52263 2.12903
XLOC_014279 0.270142 0.224128 1.27304 1.24756 1.54996 1.09643 1.67577
XLOC_014280 1.52786 0.782366 0.3256 0.0825644 0.0882679 0.130597 0.250274
XLOC_014281 12.9194 11.5116 5.3813 4.1139 4.05774 3.39978 2.59782
XLOC_014282 424.836 253.803 122.452 109.795 98.1248 41.0379 22.2396
XLOC_014283 5.146 6.30873 12.4538 14.3712 12.738 7.97653 6.41945
XLOC_014284 25.9967 18.123 11.9598 9.42808 6.42981 1.02364 0.0455193
XLOC_014285 0 0 0 0 0 1.30906 22.8976
XLOC_014286 0.248171 0.297906 0.147528 0.0578287 0.0538044 0.0196979 0
XLOC_014287 9.24694 4.46331 0.623811 0.0838928 0.0849923 0 0
XLOC_014288 6.63725 11.8346 19.8059 18.4416 15.6488 12.5602 10.3699
XLOC_014289 0.137881 0.210409 0.313632 0.335099 0.14187 0 0
XLOC_014290 0.107409 0.0283768 0.116436 0.56352 0.552727 0.580974 0.852802
XLOC_014291 10.3643 13.4193 14.8797 12.4724 14.2006 16.804 17.943
XLOC_014292 0.762649 3.4096 0.370766 0.0869266 0 0 0
XLOC_014293 16.4574 18.7504 19.4155 20.7554 25.0777 29.0968 30.0987
XLOC_014294 1.15406 1.09048 0.616457 1.3899 0.309596 0.0695873 0.141625
XLOC_014295 1.48337 1.65088 0.60632 0.828889 1.19288 1.85381 2.84173
XLOC_014296 0.0654817 0.68797 1.27742 0.716748 0.24257 0.0494604 0.130167
XLOC_014297 0.449439 0.339939 0.415871 0.581171 0.248573 0.0713492 0.0185175
XLOC_014298 0.954799 0.801885 1.80006 2.87094 3.64333 4.82436 3.09208
XLOC_014299 0 0.00540989 0 0 0 0 0
XLOC_014300 18.4237 16.7822 0.91092 0.171601 0.0868447 0.0263348 0.0294704
XLOC_014301 0.018929 0.00510432 0 0.0353053 0 0.0145872 0
XLOC_014302 8.15613 12.6998 1.25085 0.238742 0.122554 0.107996 0.0697238
XLOC_014303 0.0148229 0 0 0 0 0 0
XLOC_014304 0 0 0 0 0 0 0
XLOC_014305 0.246281 0.521373 0.0877587 0.014185 0 0.161709 0.887147
XLOC_014306 0 0 0 0 0 0 0
XLOC_014307 0 0 0 0 0 0 0
XLOC_014308 0 0 0 0 0 0 0
XLOC_014309 0 0 0 0 0 0 0
XLOC_014310 0.116024 0.165774 0.0128405 0.0225669 0.0125758 0.0473062 0
XLOC_014311 29.8999 24.1798 17.5061 15.6051 14.4865 11.0425 9.39717
XLOC_014312 0 0 0 0 0 0 0
XLOC_014313 0 0 0 0 0 0 0
XLOC_014314 7.7843 14.8036 48.669 91.3407 63.5478 30.1653 1.5921
XLOC_014315 2.62802 1.58946 0.309002 0.708645 0.293808 0.756813 1.5101
XLOC_014316 0 0 0 0 0 0 0
XLOC_014317 0 0 0 0 0 0 0
XLOC_014318 0 0 0 0 0 0 0
XLOC_014319 2.50073 2.2903 3.30827 2.58346 1.98469 0.447279 0.349639
XLOC_014320 0.880339 0.925006 1.06788 1.45157 1.17743 1.25023 0.90212
XLOC_014321 1.76286 1.86084 0.917779 1.83859 2.4172 1.67131 5.19693
XLOC_014322 7.36656 5.932 5.36195 5.24263 7.3042 13.7284 22.1928
XLOC_014323 8.67285 8.95384 9.20356 8.53571 8.22062 7.00404 4.75145
XLOC_014324 21.9281 26.1992 74.6067 135.61 160.195 260.341 412.725
XLOC_014325 172.556 95.1632 37.8263 28.5328 28.8468 20.7371 15.4255
XLOC_014326 2.37547 3.1932 5.44425 6.24626 8.85934 7.73569 5.67975
XLOC_014327 0 0.10139 4.31465 13.9454 16.3217 9.78764 1.86371
XLOC_014328 9.93154 12.3593 17.1739 17.6791 16.2543 11.1357 13.2985
XLOC_014329 0.689389 2.00265 6.19949 6.00023 5.21974 6.17476 6.87039
XLOC_014330 0 0 0 0 0 0 0
XLOC_014331 13.2246 13.5613 12.9484 10.4831 7.73127 9.30789 13.3353
XLOC_014332 0 0 0 0 0 0 0
XLOC_014333 0.250898 0 0.0738615 0.484625 0.186139 0.0760168 0
XLOC_014334 0 0 0 0 0 0 0
XLOC_014335 3.62452 3.89229 5.7332 3.78538 3.204 3.29636 5.06828
XLOC_014336 39.5455 35.7998 42.8803 54.207 58.9008 77.5942 81.4107
XLOC_014337 0.0116345 0 0 0 0.0133289 0 0
XLOC_014338 0.00889742 0.0250498 0 0.00838436 0.0085802 0.0106973 0
XLOC_014339 0.0203654 0 0 0 0.0146353 0.0183011 0
XLOC_014340 0 0 0 0 0 0 0
XLOC_014341 16.7687 16.9997 19.0439 20.7972 23.2238 22.3842 15.8796
XLOC_014342 1.18457 0.558694 1.04817 1.81013 2.6588 3.69148 0.677827
XLOC_014343 0 0 0 0 0.0787201 1.19646 2.46589
XLOC_014344 1.78909 3.27307 6.30926 18.9422 20.2665 12.2865 1.42887
XLOC_014345 0 0 0 0.179419 0.191182 1.19796 0.407773
XLOC_014346 0 0 0 0 0 0.193907 0.0728194
XLOC_014347 18.7473 1.1849 0 0.0491125 0 0 0
XLOC_014348 278.346 245.666 183.873 143.263 101.936 81.1745 43.141
XLOC_014349 22.4178 27.613 68.7247 54.5648 44.6419 14.5727 13.7291
XLOC_014350 0 0 0 0 0 0 0
XLOC_014351 3.07922 1.27546 0.0120944 0.540601 1.79225 4.66004 2.0577
XLOC_014352 5.79996 6.34296 6.42598 7.08398 7.60065 7.17016 8.52123
XLOC_014353 84.8781 79.6662 74.4771 43.1455 35.0607 20.4595 14.1965
XLOC_014354 42.705 29.4523 23.435 14.1182 13.5971 11.125 13.6326
XLOC_014355 10.6643 10.5462 2.66748 1.97456 2.24378 1.20974 0.212052
